anio,cveestado,estado,cveddr,ddr,cvecader,cader,cvempio,municipio,cvecultivo,cultivo,cvevariedad,variedad,cveunidad,unidadmedida,cveciclo,ciclo,cvemoda,modalidad,sembrada,cosechada,siniestrada,produccion,rendimiento,pmr,valor
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1351.01,1351.01,0.0,1486.11,1.1,16000.0,23777760.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,800.0,780.0,20.0,1440.0,1.846,13000.0,18720000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,3300.0,3300.0,0.0,990.0,0.3,13000.0,12870000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3515.63,382.83,3132.8,3867.23,10.102,3700.0,14308751.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,50.0,50.0,0.0,100.0,2.0,3700.0,370000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,9.5,9.5,0.0,114.0,12.0,1821.05,207599.7
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,32.0,28.0,4.0,336.0,12.0,2500.0,840000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,120.0,120.0,0.0,1800.0,15.0,480.0,864000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,360.0,360.0,0.0,2184.0,6.067,3200.0,6988800.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,14000.0,1400.0,12600.0,3740.0,2.671,2800.0,10472000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1400.0,1400.0,0.0,2800.0,2.0,2000.0,5600000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,310.0,310.0,0.0,11780.0,38.0,3000.0,35340000.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,12.63,12.63,0.0,189.45,15.0,5000.0,947250.0
2013,25,SINALOA,134,GUASAVE,2,SINALOA DE LEYVA,17,SINALOA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,9.0,9.0,0.0,36.0,4.0,3800.0,136800.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,350.0,350.0,0.0,140.0,0.4,10357.14,1449999.6
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,150.0,150.0,0.0,90.0,0.6,8722.22,784999.8
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,200.0,200.0,0.0,100.0,0.5,5800.0,580000.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,15.0,15.0,0.0,6.75,0.45,22000.0,148500.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,10.0,10.0,0.0,3.0,0.3,13000.0,39000.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2000.0,2000.0,0.0,2000.0,1.0,2300.0,4600000.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,80.0,80.0,0.0,65.0,0.813,3000.0,195000.0
2013,25,SINALOA,134,GUASAVE,3,BACUBIRITO,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1500.0,1500.0,0.0,2850.0,1.9,2333.33,6649990.5
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,180.0,180.0,0.0,1440.0,8.0,1346.63,1939147.2
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,1800,ALGODÓN HUESO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.0,4.0,0.0,7.0,1.75,8500.0,59500.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,110.34,110.34,0.0,882.72,8.0,6000.0,5296320.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,16.9,16.9,0.0,27.04,1.6,4800.0,129792.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.06,4.06,0.0,28.42,7.0,6000.0,170520.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,38.83,38.83,0.0,1126.07,29.0,7000.0,7882490.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,12700,ELOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,111.9,111.9,0.0,538.0,4.808,3111.42,1673943.96
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2418.22,2418.22,0.0,3385.51,1.4,16200.0,54845262.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1658.23,1658.23,0.0,3813.93,2.3,13000.0,49581090.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,19700,MAIZ GRANO,100,AMARILLO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,117.0,117.0,0.0,1155.96,9.88,3000.0,3467880.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,17143.64,14295.04,2848.6,140646.0,9.839,3543.2,498336907.2
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,251.74,251.74,0.0,1762.18,7.0,3300.0,5815194.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,60.0,60.0,0.0,372.01,6.2,1723.11,641014.15
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,21200,MELON,100,CANTALOUPE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,15.0,0.0,15.0,0.0,0.0,0.0,0.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,24400,PAPA,100,ALPHA (Blanca),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,35.0,35.0,0.0,875.0,25.0,6000.0,5250000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,65.0,65.0,0.0,17.0,0.262,480.0,8160.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,24900,PEPINO,200,CHINO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,12.87,12.87,0.0,450.45,35.0,7200.0,3243240.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,28700,SANDIA,300,VERDE (JUBILIE),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.0,4.0,0.0,100.0,25.0,4000.0,400000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3302.9,3302.9,0.0,17678.0,5.352,3222.0,56958516.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,688.67,688.67,0.0,3443.35,5.0,3250.0,11190887.5
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,84.42,84.42,0.0,3207.96,38.0,3000.0,9623880.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),1300,INV. (MALLA SOMBRA),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,10.0,10.0,0.0,880.0,88.0,3000.0,2640000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,22.42,22.42,0.0,336.3,15.0,5000.0,1681500.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,11,GUASAVE,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,67.47,67.47,0.0,283.0,4.194,3500.0,990500.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,138.7,70.0,68.7,35.0,0.5,27000.0,945000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,70.0,70.0,0.0,630.0,9.0,1842.86,1161001.8
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1021.51,954.51,67.0,1240.0,1.299,5000.0,6200000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,1903.59,118.68,1784.91,47.47,0.4,5850.0,277699.5
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,17.0,17.0,0.0,127.5,7.5,8000.0,1020000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.0,4.0,0.0,132.0,33.0,7000.0,924000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,131.0,109.0,22.0,436.0,4.0,4000.0,1744000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4708.67,3034.67,1674.0,5158.94,1.7,16000.0,82543040.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,8997.32,8997.32,0.0,17094.91,1.9,13000.0,222233830.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,13076.25,6224.51,6851.74,68428.0,10.993,3647.58,249596604.24
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,35.0,35.0,0.0,455.0,13.0,2100.0,955500.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,24900,PEPINO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1.32,1.32,0.0,59.4,45.0,7000.0,415800.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6363.79,6363.79,0.0,33091.0,5.2,3226.91,106781678.81
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1164.73,480.0,684.73,1440.0,3.0,2600.0,3744000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,75.0,75.0,0.0,2550.0,34.0,3800.0,9690000.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,35.59,35.59,0.0,533.85,15.0,5000.0,2669250.0
2013,25,SINALOA,134,GUASAVE,4,LA TRINIDAD,17,SINALOA,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,175.7,175.7,0.0,702.8,4.0,3756.12,2639801.14
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,350.0,350.0,0.0,1612.0,4.606,2450.39,3950028.68
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,77.55,23.55,54.0,282.6,12.0,7000.0,1978200.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,198.76,148.76,50.0,223.14,1.5,5800.0,1294212.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,7400,CEBOLLA,100,BLANCA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,43.79,43.79,0.0,350.32,8.0,5500.0,1926760.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,200,JALAPEÑO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,4.5,4.5,0.0,135.0,30.0,6700.0,904500.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,900,SERRANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,26.01,26.01,0.0,770.0,29.604,5500.0,4235000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,35.4,35.4,0.0,1062.0,30.0,6300.0,6690600.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,57.01,57.01,0.0,1995.35,35.0,6500.0,12969775.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,11400,CHILE VERDE,3600,BELL PEPPER MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,40.0,40.0,0.0,2720.0,68.0,6800.0,18496000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,12600,EJOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,373.25,325.25,48.0,4228.25,13.0,4653.84,19677598.98
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6517.71,4677.71,1840.0,7484.0,1.6,16000.0,119744000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,10486.07,10486.07,0.0,15729.11,1.5,13000.0,204478430.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,35.0,20.0,15.0,150.0,7.5,1850.0,277500.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,27201.0,18910.44,8290.56,161653.0,8.548,3329.52,538226896.56
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,95.0,70.0,25.0,840.0,12.0,3437.5,2887500.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,70.0,40.0,30.0,360.0,9.0,2500.0,900000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24400,PAPA,100,ALPHA (Blanca),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1511.85,1441.85,70.0,36450.0,25.28,5333.69,194413000.5
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,35.0,35.0,0.0,560.0,16.0,500.0,280000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,24900,PEPINO,400,MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,49.0,49.0,0.0,4165.0,85.0,7000.0,29155000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6522.84,6462.84,60.0,38777.0,6.0,3200.0,124086400.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,400.0,400.0,0.0,11200.0,28.0,2886.36,32327232.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,30800,TOMATE ROJO (JITOMATE),1300,INV. (MALLA SOMBRA),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,107.0,107.0,0.0,9095.0,85.0,3000.0,27285000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,184.51,164.51,20.0,1974.12,12.0,3500.0,6909420.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,11,GUASAVE,31500,TRIGO GRANO,400,SUAVE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,394.75,394.75,0.0,1776.38,4.5,3800.0,6750244.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,50.0,50.0,0.0,200.0,4.0,2300.0,460000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,28.68,28.68,0.0,860.4,30.0,6836.09,5881771.84
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,619.02,419.02,200.0,502.82,1.2,15529.65,7808618.61
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3345.75,3345.75,0.0,6691.5,2.0,13000.0,86989500.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,10.0,10.0,0.0,60.0,6.0,1800.0,108000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3986.62,2678.29,1308.33,21426.32,8.0,3483.82,74645442.14
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,30.0,30.0,0.0,225.0,7.5,2500.0,562500.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,8.0,8.0,0.0,92.0,11.5,480.0,44160.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2332.5,2302.5,30.0,10361.25,4.5,3200.0,33156000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,30800,TOMATE ROJO (JITOMATE),800,SALADETTE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,31.0,31.0,0.0,868.0,28.0,2500.0,2170000.0
2013,25,SINALOA,134,GUASAVE,5,EL BURRION,17,SINALOA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,31.0,21.0,10.0,252.0,12.0,3000.0,756000.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,1600,ALFALFA ACHICALADA,0,,500,Tonelada,3,PERENNES,1,RIEGO,400.0,302.0,98.0,1005.0,3.328,1691.04,1699495.2
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,105.3,105.3,0.0,842.4,8.0,5400.0,4548960.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,11400,CHILE VERDE,200,JALAPEÑO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,7.52,7.52,0.0,278.24,37.0,6700.0,1864208.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,11400,CHILE VERDE,900,SERRANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,6.01,6.01,0.0,186.31,31.0,6500.0,1211015.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,61.64,61.64,0.0,2588.88,42.0,6850.0,17733828.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,81.19,81.19,0.0,3085.22,38.0,6800.0,20979496.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,11400,CHILE VERDE,3600,BELL PEPPER MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,19.55,19.55,0.0,1466.25,75.0,7000.0,10263750.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2800.76,2750.76,50.0,4401.22,1.6,16500.0,72620130.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,31.0,31.0,0.0,263.5,8.5,1500.0,395250.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,6.0,0.0,6.0,0.0,0.0,0.0,0.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,34206.5,34134.37,72.13,313660.0,9.189,3544.47,1111758460.2
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,100.0,100.0,0.0,800.0,8.0,3250.0,2600000.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,146.0,55.0,91.0,511.5,9.3,2650.0,1355475.0
2013,25,SINALOA,134,GUASAVE,6,PETATLAN,11,GUASAVE,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,50.0,20.0,30.0,320.0,16.0,2350.0,752000.0
